연번,수송일자,호선,역번호,역명,승하차구분,승객유형,인원수
36411,2023-12-23,9,4135,한성백제역,승차,일반,1726
36412,2023-12-23,9,4135,한성백제역,승차,어린이,81
36413,2023-12-23,9,4135,한성백제역,승차,청소년,87
36414,2023-12-23,9,4135,한성백제역,승차,무임권,468
36415,2023-12-23,9,4135,한성백제역,승차,정기권,31
36416,2023-12-23,9,4135,한성백제역,하차,일반,1412
36417,2023-12-23,9,4135,한성백제역,하차,어린이,56
36418,2023-12-23,9,4135,한성백제역,하차,청소년,64
36419,2023-12-23,9,4135,한성백제역,하차,무임권,424
36420,2023-12-23,9,4135,한성백제역,하차,정기권,32
36421,2023-12-24,9,4135,한성백제역,승차,일반,1424
36422,2023-12-24,9,4135,한성백제역,승차,어린이,41
36423,2023-12-24,9,4135,한성백제역,승차,청소년,58
36424,2023-12-24,9,4135,한성백제역,승차,무임권,510
36425,2023-12-24,9,4135,한성백제역,승차,정기권,32
36426,2023-12-24,9,4135,한성백제역,하차,일반,1089
36427,2023-12-24,9,4135,한성백제역,하차,어린이,30
36428,2023-12-24,9,4135,한성백제역,하차,청소년,59
36429,2023-12-24,9,4135,한성백제역,하차,무임권,450
36430,2023-12-24,9,4135,한성백제역,하차,정기권,26
36431,2023-12-25,9,4135,한성백제역,승차,일반,1255
36432,2023-12-25,9,4135,한성백제역,승차,어린이,60
36433,2023-12-25,9,4135,한성백제역,승차,청소년,91
36434,2023-12-25,9,4135,한성백제역,승차,무임권,429
36435,2023-12-25,9,4135,한성백제역,승차,정기권,27
36436,2023-12-25,9,4135,한성백제역,하차,일반,1086
36437,2023-12-25,9,4135,한성백제역,하차,어린이,39
36438,2023-12-25,9,4135,한성백제역,하차,청소년,56
36439,2023-12-25,9,4135,한성백제역,하차,무임권,413
36440,2023-12-25,9,4135,한성백제역,하차,정기권,25
36441,2023-12-26,9,4135,한성백제역,승차,일반,2160
36442,2023-12-26,9,4135,한성백제역,승차,어린이,26
36443,2023-12-26,9,4135,한성백제역,승차,청소년,43
36444,2023-12-26,9,4135,한성백제역,승차,무임권,655
36445,2023-12-26,9,4135,한성백제역,승차,정기권,40
36446,2023-12-26,9,4135,한성백제역,하차,일반,1970
36447,2023-12-26,9,4135,한성백제역,하차,어린이,32
36448,2023-12-26,9,4135,한성백제역,하차,청소년,51
36449,2023-12-26,9,4135,한성백제역,하차,무임권,597
36450,2023-12-26,9,4135,한성백제역,하차,정기권,52
36451,2023-12-27,9,4135,한성백제역,승차,일반,2235
36452,2023-12-27,9,4135,한성백제역,승차,어린이,48
36453,2023-12-27,9,4135,한성백제역,승차,청소년,49
36454,2023-12-27,9,4135,한성백제역,승차,무임권,688
36455,2023-12-27,9,4135,한성백제역,승차,정기권,52
36456,2023-12-27,9,4135,한성백제역,하차,일반,2058
36457,2023-12-27,9,4135,한성백제역,하차,어린이,37
36458,2023-12-27,9,4135,한성백제역,하차,청소년,47
36459,2023-12-27,9,4135,한성백제역,하차,무임권,604
36460,2023-12-27,9,4135,한성백제역,하차,정기권,47
36461,2023-12-28,9,4135,한성백제역,승차,일반,2292
36462,2023-12-28,9,4135,한성백제역,승차,어린이,29
36463,2023-12-28,9,4135,한성백제역,승차,청소년,37
36464,2023-12-28,9,4135,한성백제역,승차,무임권,635
36465,2023-12-28,9,4135,한성백제역,승차,정기권,55
36466,2023-12-28,9,4135,한성백제역,하차,일반,1979
36467,2023-12-28,9,4135,한성백제역,하차,어린이,32
36468,2023-12-28,9,4135,한성백제역,하차,청소년,38
36469,2023-12-28,9,4135,한성백제역,하차,무임권,539
36470,2023-12-28,9,4135,한성백제역,하차,정기권,56
36471,2023-12-29,9,4135,한성백제역,승차,일반,2268
36472,2023-12-29,9,4135,한성백제역,승차,어린이,73
36473,2023-12-29,9,4135,한성백제역,승차,청소년,96
36474,2023-12-29,9,4135,한성백제역,승차,무임권,608
36475,2023-12-29,9,4135,한성백제역,승차,정기권,55
36476,2023-12-29,9,4135,한성백제역,하차,일반,1963
36477,2023-12-29,9,4135,한성백제역,하차,어린이,64
36478,2023-12-29,9,4135,한성백제역,하차,청소년,84
36479,2023-12-29,9,4135,한성백제역,하차,무임권,530
36480,2023-12-29,9,4135,한성백제역,하차,정기권,52
36481,2023-12-30,9,4135,한성백제역,승차,일반,1979
36482,2023-12-30,9,4135,한성백제역,승차,어린이,89
36483,2023-12-30,9,4135,한성백제역,승차,청소년,65
36484,2023-12-30,9,4135,한성백제역,승차,무임권,482
36485,2023-12-30,9,4135,한성백제역,승차,정기권,34
36486,2023-12-30,9,4135,한성백제역,하차,일반,1729
36487,2023-12-30,9,4135,한성백제역,하차,어린이,61
36488,2023-12-30,9,4135,한성백제역,하차,청소년,50
36489,2023-12-30,9,4135,한성백제역,하차,무임권,435
36490,2023-12-30,9,4135,한성백제역,하차,정기권,29
36491,2023-12-31,9,4135,한성백제역,승차,일반,1259
36492,2023-12-31,9,4135,한성백제역,승차,어린이,62
36493,2023-12-31,9,4135,한성백제역,승차,청소년,30
36494,2023-12-31,9,4135,한성백제역,승차,무임권,422
36495,2023-12-31,9,4135,한성백제역,승차,정기권,20
36496,2023-12-31,9,4135,한성백제역,하차,일반,1042
36497,2023-12-31,9,4135,한성백제역,하차,어린이,31
36498,2023-12-31,9,4135,한성백제역,하차,청소년,30
36499,2023-12-31,9,4135,한성백제역,하차,무임권,373
36500,2023-12-31,9,4135,한성백제역,하차,정기권,18
36501,2023-01-01,9,4136,올림픽공원역,승차,일반,7632
36502,2023-01-01,9,4136,올림픽공원역,승차,어린이,331
36503,2023-01-01,9,4136,올림픽공원역,승차,청소년,1086
36504,2023-01-01,9,4136,올림픽공원역,승차,무임권,503
36505,2023-01-01,9,4136,올림픽공원역,승차,정기권,52
36506,2023-01-01,9,4136,올림픽공원역,하차,일반,7672
36507,2023-01-01,9,4136,올림픽공원역,하차,어린이,331
36508,2023-01-01,9,4136,올림픽공원역,하차,청소년,1064
36509,2023-01-01,9,4136,올림픽공원역,하차,무임권,508
36510,2023-01-01,9,4136,올림픽공원역,하차,정기권,64
36511,2023-01-02,9,4136,올림픽공원역,승차,일반,4609
36512,2023-01-02,9,4136,올림픽공원역,승차,어린이,91
36513,2023-01-02,9,4136,올림픽공원역,승차,청소년,215
36514,2023-01-02,9,4136,올림픽공원역,승차,무임권,796
36515,2023-01-02,9,4136,올림픽공원역,승차,정기권,88
36516,2023-01-02,9,4136,올림픽공원역,하차,일반,4755
36517,2023-01-02,9,4136,올림픽공원역,하차,어린이,102
36518,2023-01-02,9,4136,올림픽공원역,하차,청소년,301
36519,2023-01-02,9,4136,올림픽공원역,하차,무임권,817
36520,2023-01-02,9,4136,올림픽공원역,하차,정기권,81
36521,2023-01-03,9,4136,올림픽공원역,승차,일반,5110
36522,2023-01-03,9,4136,올림픽공원역,승차,어린이,97
36523,2023-01-03,9,4136,올림픽공원역,승차,청소년,241
36524,2023-01-03,9,4136,올림픽공원역,승차,무임권,880
36525,2023-01-03,9,4136,올림픽공원역,승차,정기권,103
36526,2023-01-03,9,4136,올림픽공원역,하차,일반,5031
36527,2023-01-03,9,4136,올림픽공원역,하차,어린이,90
36528,2023-01-03,9,4136,올림픽공원역,하차,청소년,268
36529,2023-01-03,9,4136,올림픽공원역,하차,무임권,887
36530,2023-01-03,9,4136,올림픽공원역,하차,정기권,102
36531,2023-01-04,9,4136,올림픽공원역,승차,일반,5219
36532,2023-01-04,9,4136,올림픽공원역,승차,어린이,123
36533,2023-01-04,9,4136,올림픽공원역,승차,청소년,219
36534,2023-01-04,9,4136,올림픽공원역,승차,무임권,917
36535,2023-01-04,9,4136,올림픽공원역,승차,정기권,94
36536,2023-01-04,9,4136,올림픽공원역,하차,일반,5273
36537,2023-01-04,9,4136,올림픽공원역,하차,어린이,119
36538,2023-01-04,9,4136,올림픽공원역,하차,청소년,238
36539,2023-01-04,9,4136,올림픽공원역,하차,무임권,913
36540,2023-01-04,9,4136,올림픽공원역,하차,정기권,109
36541,2023-01-05,9,4136,올림픽공원역,승차,일반,5244
36542,2023-01-05,9,4136,올림픽공원역,승차,어린이,107
36543,2023-01-05,9,4136,올림픽공원역,승차,청소년,229
36544,2023-01-05,9,4136,올림픽공원역,승차,무임권,914
36545,2023-01-05,9,4136,올림픽공원역,승차,정기권,100
36546,2023-01-05,9,4136,올림픽공원역,하차,일반,5118
36547,2023-01-05,9,4136,올림픽공원역,하차,어린이,110
36548,2023-01-05,9,4136,올림픽공원역,하차,청소년,241
36549,2023-01-05,9,4136,올림픽공원역,하차,무임권,933
36550,2023-01-05,9,4136,올림픽공원역,하차,정기권,90
36551,2023-01-06,9,4136,올림픽공원역,승차,일반,5417
36552,2023-01-06,9,4136,올림픽공원역,승차,어린이,118
36553,2023-01-06,9,4136,올림픽공원역,승차,청소년,236
36554,2023-01-06,9,4136,올림픽공원역,승차,무임권,959
36555,2023-01-06,9,4136,올림픽공원역,승차,정기권,95
36556,2023-01-06,9,4136,올림픽공원역,하차,일반,5461
36557,2023-01-06,9,4136,올림픽공원역,하차,어린이,113
36558,2023-01-06,9,4136,올림픽공원역,하차,청소년,239
36559,2023-01-06,9,4136,올림픽공원역,하차,무임권,926
36560,2023-01-06,9,4136,올림픽공원역,하차,정기권,94
36561,2023-01-07,9,4136,올림픽공원역,승차,일반,7500
36562,2023-01-07,9,4136,올림픽공원역,승차,어린이,203
36563,2023-01-07,9,4136,올림픽공원역,승차,청소년,550
36564,2023-01-07,9,4136,올림픽공원역,승차,무임권,718
36565,2023-01-07,9,4136,올림픽공원역,승차,정기권,105
36566,2023-01-07,9,4136,올림픽공원역,하차,일반,7594
36567,2023-01-07,9,4136,올림픽공원역,하차,어린이,239
36568,2023-01-07,9,4136,올림픽공원역,하차,청소년,578
36569,2023-01-07,9,4136,올림픽공원역,하차,무임권,741
36570,2023-01-07,9,4136,올림픽공원역,하차,정기권,89
36571,2023-01-08,9,4136,올림픽공원역,승차,일반,6425
36572,2023-01-08,9,4136,올림픽공원역,승차,어린이,198
36573,2023-01-08,9,4136,올림픽공원역,승차,청소년,537
36574,2023-01-08,9,4136,올림픽공원역,승차,무임권,580
36575,2023-01-08,9,4136,올림픽공원역,승차,정기권,80
36576,2023-01-08,9,4136,올림픽공원역,하차,일반,6520
36577,2023-01-08,9,4136,올림픽공원역,하차,어린이,207
36578,2023-01-08,9,4136,올림픽공원역,하차,청소년,582
36579,2023-01-08,9,4136,올림픽공원역,하차,무임권,631
36580,2023-01-08,9,4136,올림픽공원역,하차,정기권,71
36581,2023-01-09,9,4136,올림픽공원역,승차,일반,5014
36582,2023-01-09,9,4136,올림픽공원역,승차,어린이,102
36583,2023-01-09,9,4136,올림픽공원역,승차,청소년,247
36584,2023-01-09,9,4136,올림픽공원역,승차,무임권,900
36585,2023-01-09,9,4136,올림픽공원역,승차,정기권,98
36586,2023-01-09,9,4136,올림픽공원역,하차,일반,5054
36587,2023-01-09,9,4136,올림픽공원역,하차,어린이,102
36588,2023-01-09,9,4136,올림픽공원역,하차,청소년,288
36589,2023-01-09,9,4136,올림픽공원역,하차,무임권,947
36590,2023-01-09,9,4136,올림픽공원역,하차,정기권,88
36591,2023-01-10,9,4136,올림픽공원역,승차,일반,5346
36592,2023-01-10,9,4136,올림픽공원역,승차,어린이,113
36593,2023-01-10,9,4136,올림픽공원역,승차,청소년,256
36594,2023-01-10,9,4136,올림픽공원역,승차,무임권,947
36595,2023-01-10,9,4136,올림픽공원역,승차,정기권,96
36596,2023-01-10,9,4136,올림픽공원역,하차,일반,5379
36597,2023-01-10,9,4136,올림픽공원역,하차,어린이,116
36598,2023-01-10,9,4136,올림픽공원역,하차,청소년,278
36599,2023-01-10,9,4136,올림픽공원역,하차,무임권,934
36600,2023-01-10,9,4136,올림픽공원역,하차,정기권,102
36601,2023-01-11,9,4136,올림픽공원역,승차,일반,5596
36602,2023-01-11,9,4136,올림픽공원역,승차,어린이,133
36603,2023-01-11,9,4136,올림픽공원역,승차,청소년,304
36604,2023-01-11,9,4136,올림픽공원역,승차,무임권,951
36605,2023-01-11,9,4136,올림픽공원역,승차,정기권,100
36606,2023-01-11,9,4136,올림픽공원역,하차,일반,5592
36607,2023-01-11,9,4136,올림픽공원역,하차,어린이,125
36608,2023-01-11,9,4136,올림픽공원역,하차,청소년,283
36609,2023-01-11,9,4136,올림픽공원역,하차,무임권,993
36610,2023-01-11,9,4136,올림픽공원역,하차,정기권,97
36611,2023-01-12,9,4136,올림픽공원역,승차,일반,5420
36612,2023-01-12,9,4136,올림픽공원역,승차,어린이,118
36613,2023-01-12,9,4136,올림픽공원역,승차,청소년,236
36614,2023-01-12,9,4136,올림픽공원역,승차,무임권,989
36615,2023-01-12,9,4136,올림픽공원역,승차,정기권,96
36616,2023-01-12,9,4136,올림픽공원역,하차,일반,5408
36617,2023-01-12,9,4136,올림픽공원역,하차,어린이,138
36618,2023-01-12,9,4136,올림픽공원역,하차,청소년,234
36619,2023-01-12,9,4136,올림픽공원역,하차,무임권,1018
36620,2023-01-12,9,4136,올림픽공원역,하차,정기권,97
36621,2023-01-13,9,4136,올림픽공원역,승차,일반,5293
36622,2023-01-13,9,4136,올림픽공원역,승차,어린이,96
36623,2023-01-13,9,4136,올림픽공원역,승차,청소년,241
36624,2023-01-13,9,4136,올림픽공원역,승차,무임권,803
36625,2023-01-13,9,4136,올림픽공원역,승차,정기권,102
36626,2023-01-13,9,4136,올림픽공원역,하차,일반,5304
36627,2023-01-13,9,4136,올림픽공원역,하차,어린이,106
36628,2023-01-13,9,4136,올림픽공원역,하차,청소년,249
36629,2023-01-13,9,4136,올림픽공원역,하차,무임권,847
36630,2023-01-13,9,4136,올림픽공원역,하차,정기권,93
36631,2023-01-14,9,4136,올림픽공원역,승차,일반,8387
36632,2023-01-14,9,4136,올림픽공원역,승차,어린이,147
36633,2023-01-14,9,4136,올림픽공원역,승차,청소년,367
36634,2023-01-14,9,4136,올림픽공원역,승차,무임권,682
36635,2023-01-14,9,4136,올림픽공원역,승차,정기권,80
36636,2023-01-14,9,4136,올림픽공원역,하차,일반,7834
36637,2023-01-14,9,4136,올림픽공원역,하차,어린이,177
36638,2023-01-14,9,4136,올림픽공원역,하차,청소년,404
36639,2023-01-14,9,4136,올림픽공원역,하차,무임권,693
36640,2023-01-14,9,4136,올림픽공원역,하차,정기권,74
36641,2023-01-15,9,4136,올림픽공원역,승차,일반,5656
36642,2023-01-15,9,4136,올림픽공원역,승차,어린이,257
36643,2023-01-15,9,4136,올림픽공원역,승차,청소년,570
36644,2023-01-15,9,4136,올림픽공원역,승차,무임권,473
36645,2023-01-15,9,4136,올림픽공원역,승차,정기권,49
36646,2023-01-15,9,4136,올림픽공원역,하차,일반,5801
36647,2023-01-15,9,4136,올림픽공원역,하차,어린이,257
36648,2023-01-15,9,4136,올림픽공원역,하차,청소년,626
36649,2023-01-15,9,4136,올림픽공원역,하차,무임권,467
36650,2023-01-15,9,4136,올림픽공원역,하차,정기권,53
36651,2023-01-16,9,4136,올림픽공원역,승차,일반,4955
36652,2023-01-16,9,4136,올림픽공원역,승차,어린이,99
36653,2023-01-16,9,4136,올림픽공원역,승차,청소년,208
36654,2023-01-16,9,4136,올림픽공원역,승차,무임권,893
36655,2023-01-16,9,4136,올림픽공원역,승차,정기권,97
36656,2023-01-16,9,4136,올림픽공원역,하차,일반,5061
36657,2023-01-16,9,4136,올림픽공원역,하차,어린이,94
36658,2023-01-16,9,4136,올림픽공원역,하차,청소년,239
36659,2023-01-16,9,4136,올림픽공원역,하차,무임권,926
36660,2023-01-16,9,4136,올림픽공원역,하차,정기권,93
36661,2023-01-17,9,4136,올림픽공원역,승차,일반,5163
36662,2023-01-17,9,4136,올림픽공원역,승차,어린이,96
36663,2023-01-17,9,4136,올림픽공원역,승차,청소년,204
36664,2023-01-17,9,4136,올림픽공원역,승차,무임권,856
36665,2023-01-17,9,4136,올림픽공원역,승차,정기권,103
36666,2023-01-17,9,4136,올림픽공원역,하차,일반,5063
36667,2023-01-17,9,4136,올림픽공원역,하차,어린이,104
36668,2023-01-17,9,4136,올림픽공원역,하차,청소년,217
36669,2023-01-17,9,4136,올림픽공원역,하차,무임권,911
36670,2023-01-17,9,4136,올림픽공원역,하차,정기권,91
36671,2023-01-18,9,4136,올림픽공원역,승차,일반,5173
36672,2023-01-18,9,4136,올림픽공원역,승차,어린이,123
36673,2023-01-18,9,4136,올림픽공원역,승차,청소년,220
36674,2023-01-18,9,4136,올림픽공원역,승차,무임권,946
36675,2023-01-18,9,4136,올림픽공원역,승차,정기권,88
36676,2023-01-18,9,4136,올림픽공원역,하차,일반,5162
36677,2023-01-18,9,4136,올림픽공원역,하차,어린이,125
36678,2023-01-18,9,4136,올림픽공원역,하차,청소년,247
36679,2023-01-18,9,4136,올림픽공원역,하차,무임권,923
36680,2023-01-18,9,4136,올림픽공원역,하차,정기권,96
36681,2023-01-19,9,4136,올림픽공원역,승차,일반,8290
36682,2023-01-19,9,4136,올림픽공원역,승차,어린이,451
36683,2023-01-19,9,4136,올림픽공원역,승차,청소년,1384
36684,2023-01-19,9,4136,올림픽공원역,승차,무임권,969
36685,2023-01-19,9,4136,올림픽공원역,승차,정기권,97
36686,2023-01-19,9,4136,올림픽공원역,하차,일반,8273
36687,2023-01-19,9,4136,올림픽공원역,하차,어린이,564
36688,2023-01-19,9,4136,올림픽공원역,하차,청소년,1581
36689,2023-01-19,9,4136,올림픽공원역,하차,무임권,959
36690,2023-01-19,9,4136,올림픽공원역,하차,정기권,104
36691,2023-01-20,9,4136,올림픽공원역,승차,일반,4788
36692,2023-01-20,9,4136,올림픽공원역,승차,어린이,115
36693,2023-01-20,9,4136,올림픽공원역,승차,청소년,273
36694,2023-01-20,9,4136,올림픽공원역,승차,무임권,767
36695,2023-01-20,9,4136,올림픽공원역,승차,정기권,86
36696,2023-01-20,9,4136,올림픽공원역,하차,일반,4640
36697,2023-01-20,9,4136,올림픽공원역,하차,어린이,93
36698,2023-01-20,9,4136,올림픽공원역,하차,청소년,227
36699,2023-01-20,9,4136,올림픽공원역,하차,무임권,730
36700,2023-01-20,9,4136,올림픽공원역,하차,정기권,89
36701,2023-01-21,9,4136,올림픽공원역,승차,일반,1622
36702,2023-01-21,9,4136,올림픽공원역,승차,어린이,62
36703,2023-01-21,9,4136,올림픽공원역,승차,청소년,94
36704,2023-01-21,9,4136,올림픽공원역,승차,무임권,291
36705,2023-01-21,9,4136,올림픽공원역,승차,정기권,25
36706,2023-01-21,9,4136,올림픽공원역,하차,일반,1595
36707,2023-01-21,9,4136,올림픽공원역,하차,어린이,57
36708,2023-01-21,9,4136,올림픽공원역,하차,청소년,90
36709,2023-01-21,9,4136,올림픽공원역,하차,무임권,314
36710,2023-01-21,9,4136,올림픽공원역,하차,정기권,29
36711,2023-01-22,9,4136,올림픽공원역,승차,일반,1363
36712,2023-01-22,9,4136,올림픽공원역,승차,어린이,53
36713,2023-01-22,9,4136,올림픽공원역,승차,청소년,76
36714,2023-01-22,9,4136,올림픽공원역,승차,무임권,288
36715,2023-01-22,9,4136,올림픽공원역,승차,정기권,30
36716,2023-01-22,9,4136,올림픽공원역,하차,일반,1389
36717,2023-01-22,9,4136,올림픽공원역,하차,어린이,61
36718,2023-01-22,9,4136,올림픽공원역,하차,청소년,82
36719,2023-01-22,9,4136,올림픽공원역,하차,무임권,281
36720,2023-01-22,9,4136,올림픽공원역,하차,정기권,18
36721,2023-01-23,9,4136,올림픽공원역,승차,일반,1772
36722,2023-01-23,9,4136,올림픽공원역,승차,어린이,61
36723,2023-01-23,9,4136,올림픽공원역,승차,청소년,116
36724,2023-01-23,9,4136,올림픽공원역,승차,무임권,440
36725,2023-01-23,9,4136,올림픽공원역,승차,정기권,12
36726,2023-01-23,9,4136,올림픽공원역,하차,일반,1734
36727,2023-01-23,9,4136,올림픽공원역,하차,어린이,67
36728,2023-01-23,9,4136,올림픽공원역,하차,청소년,128
36729,2023-01-23,9,4136,올림픽공원역,하차,무임권,453
36730,2023-01-23,9,4136,올림픽공원역,하차,정기권,16
36731,2023-01-24,9,4136,올림픽공원역,승차,일반,1491
36732,2023-01-24,9,4136,올림픽공원역,승차,어린이,49
36733,2023-01-24,9,4136,올림픽공원역,승차,청소년,91
36734,2023-01-24,9,4136,올림픽공원역,승차,무임권,319
36735,2023-01-24,9,4136,올림픽공원역,승차,정기권,26
36736,2023-01-24,9,4136,올림픽공원역,하차,일반,1547
36737,2023-01-24,9,4136,올림픽공원역,하차,어린이,49
36738,2023-01-24,9,4136,올림픽공원역,하차,청소년,118
36739,2023-01-24,9,4136,올림픽공원역,하차,무임권,321
36740,2023-01-24,9,4136,올림픽공원역,하차,정기권,25
36741,2023-01-25,9,4136,올림픽공원역,승차,일반,4424
36742,2023-01-25,9,4136,올림픽공원역,승차,어린이,95
36743,2023-01-25,9,4136,올림픽공원역,승차,청소년,230
36744,2023-01-25,9,4136,올림픽공원역,승차,무임권,640
36745,2023-01-25,9,4136,올림픽공원역,승차,정기권,86
36746,2023-01-25,9,4136,올림픽공원역,하차,일반,4509
36747,2023-01-25,9,4136,올림픽공원역,하차,어린이,115
36748,2023-01-25,9,4136,올림픽공원역,하차,청소년,254
36749,2023-01-25,9,4136,올림픽공원역,하차,무임권,644
36750,2023-01-25,9,4136,올림픽공원역,하차,정기권,90
36751,2023-01-26,9,4136,올림픽공원역,승차,일반,5507
36752,2023-01-26,9,4136,올림픽공원역,승차,어린이,133
36753,2023-01-26,9,4136,올림픽공원역,승차,청소년,230
36754,2023-01-26,9,4136,올림픽공원역,승차,무임권,820
36755,2023-01-26,9,4136,올림픽공원역,승차,정기권,94
36756,2023-01-26,9,4136,올림픽공원역,하차,일반,5483
36757,2023-01-26,9,4136,올림픽공원역,하차,어린이,147
36758,2023-01-26,9,4136,올림픽공원역,하차,청소년,265
36759,2023-01-26,9,4136,올림픽공원역,하차,무임권,849
36760,2023-01-26,9,4136,올림픽공원역,하차,정기권,103
36761,2023-01-27,9,4136,올림픽공원역,승차,일반,5195
36762,2023-01-27,9,4136,올림픽공원역,승차,어린이,110
36763,2023-01-27,9,4136,올림픽공원역,승차,청소년,245
36764,2023-01-27,9,4136,올림픽공원역,승차,무임권,811
36765,2023-01-27,9,4136,올림픽공원역,승차,정기권,108
36766,2023-01-27,9,4136,올림픽공원역,하차,일반,5068
36767,2023-01-27,9,4136,올림픽공원역,하차,어린이,131
36768,2023-01-27,9,4136,올림픽공원역,하차,청소년,237
36769,2023-01-27,9,4136,올림픽공원역,하차,무임권,819
36770,2023-01-27,9,4136,올림픽공원역,하차,정기권,104
36771,2023-01-28,9,4136,올림픽공원역,승차,일반,10201
36772,2023-01-28,9,4136,올림픽공원역,승차,어린이,297
36773,2023-01-28,9,4136,올림픽공원역,승차,청소년,853
36774,2023-01-28,9,4136,올림픽공원역,승차,무임권,636
36775,2023-01-28,9,4136,올림픽공원역,승차,정기권,111
36776,2023-01-28,9,4136,올림픽공원역,하차,일반,10148
36777,2023-01-28,9,4136,올림픽공원역,하차,어린이,335
36778,2023-01-28,9,4136,올림픽공원역,하차,청소년,881
36779,2023-01-28,9,4136,올림픽공원역,하차,무임권,649
36780,2023-01-28,9,4136,올림픽공원역,하차,정기권,111
36781,2023-01-29,9,4136,올림픽공원역,승차,일반,5645
36782,2023-01-29,9,4136,올림픽공원역,승차,어린이,297
36783,2023-01-29,9,4136,올림픽공원역,승차,청소년,781
36784,2023-01-29,9,4136,올림픽공원역,승차,무임권,528
36785,2023-01-29,9,4136,올림픽공원역,승차,정기권,50
36786,2023-01-29,9,4136,올림픽공원역,하차,일반,5591
36787,2023-01-29,9,4136,올림픽공원역,하차,어린이,315
36788,2023-01-29,9,4136,올림픽공원역,하차,청소년,847
36789,2023-01-29,9,4136,올림픽공원역,하차,무임권,561
36790,2023-01-29,9,4136,올림픽공원역,하차,정기권,58
36791,2023-01-30,9,4136,올림픽공원역,승차,일반,4899
36792,2023-01-30,9,4136,올림픽공원역,승차,어린이,99
36793,2023-01-30,9,4136,올림픽공원역,승차,청소년,221
36794,2023-01-30,9,4136,올림픽공원역,승차,무임권,971
36795,2023-01-30,9,4136,올림픽공원역,승차,정기권,104
36796,2023-01-30,9,4136,올림픽공원역,하차,일반,4951
36797,2023-01-30,9,4136,올림픽공원역,하차,어린이,98
36798,2023-01-30,9,4136,올림픽공원역,하차,청소년,257
36799,2023-01-30,9,4136,올림픽공원역,하차,무임권,934
36800,2023-01-30,9,4136,올림픽공원역,하차,정기권,105
36801,2023-01-31,9,4136,올림픽공원역,승차,일반,5154
36802,2023-01-31,9,4136,올림픽공원역,승차,어린이,108
36803,2023-01-31,9,4136,올림픽공원역,승차,청소년,227
36804,2023-01-31,9,4136,올림픽공원역,승차,무임권,1053
36805,2023-01-31,9,4136,올림픽공원역,승차,정기권,113
36806,2023-01-31,9,4136,올림픽공원역,하차,일반,5155
36807,2023-01-31,9,4136,올림픽공원역,하차,어린이,103
36808,2023-01-31,9,4136,올림픽공원역,하차,청소년,244
36809,2023-01-31,9,4136,올림픽공원역,하차,무임권,1028
36810,2023-01-31,9,4136,올림픽공원역,하차,정기권,118
36811,2023-02-01,9,4136,올림픽공원역,승차,일반,5116
36812,2023-02-01,9,4136,올림픽공원역,승차,어린이,109
36813,2023-02-01,9,4136,올림픽공원역,승차,청소년,228
36814,2023-02-01,9,4136,올림픽공원역,승차,무임권,1022
36815,2023-02-01,9,4136,올림픽공원역,승차,정기권,112
36816,2023-02-01,9,4136,올림픽공원역,하차,일반,5135
36817,2023-02-01,9,4136,올림픽공원역,하차,어린이,92
36818,2023-02-01,9,4136,올림픽공원역,하차,청소년,216
36819,2023-02-01,9,4136,올림픽공원역,하차,무임권,975
36820,2023-02-01,9,4136,올림픽공원역,하차,정기권,110
36821,2023-02-02,9,4136,올림픽공원역,승차,일반,5278
36822,2023-02-02,9,4136,올림픽공원역,승차,어린이,122
36823,2023-02-02,9,4136,올림픽공원역,승차,청소년,230
36824,2023-02-02,9,4136,올림픽공원역,승차,무임권,910
36825,2023-02-02,9,4136,올림픽공원역,승차,정기권,104
36826,2023-02-02,9,4136,올림픽공원역,하차,일반,5360
36827,2023-02-02,9,4136,올림픽공원역,하차,어린이,117
36828,2023-02-02,9,4136,올림픽공원역,하차,청소년,240
36829,2023-02-02,9,4136,올림픽공원역,하차,무임권,968
36830,2023-02-02,9,4136,올림픽공원역,하차,정기권,116
36831,2023-02-03,9,4136,올림픽공원역,승차,일반,5191
36832,2023-02-03,9,4136,올림픽공원역,승차,어린이,141
36833,2023-02-03,9,4136,올림픽공원역,승차,청소년,262
36834,2023-02-03,9,4136,올림픽공원역,승차,무임권,1008
36835,2023-02-03,9,4136,올림픽공원역,승차,정기권,112
36836,2023-02-03,9,4136,올림픽공원역,하차,일반,5381
36837,2023-02-03,9,4136,올림픽공원역,하차,어린이,133
36838,2023-02-03,9,4136,올림픽공원역,하차,청소년,239
36839,2023-02-03,9,4136,올림픽공원역,하차,무임권,1006
36840,2023-02-03,9,4136,올림픽공원역,하차,정기권,118
36841,2023-02-04,9,4136,올림픽공원역,승차,일반,6525
36842,2023-02-04,9,4136,올림픽공원역,승차,어린이,217
36843,2023-02-04,9,4136,올림픽공원역,승차,청소년,481
36844,2023-02-04,9,4136,올림픽공원역,승차,무임권,785
36845,2023-02-04,9,4136,올림픽공원역,승차,정기권,92
36846,2023-02-04,9,4136,올림픽공원역,하차,일반,6284
36847,2023-02-04,9,4136,올림픽공원역,하차,어린이,191
36848,2023-02-04,9,4136,올림픽공원역,하차,청소년,458
36849,2023-02-04,9,4136,올림픽공원역,하차,무임권,764
36850,2023-02-04,9,4136,올림픽공원역,하차,정기권,90
36851,2023-02-05,9,4136,올림픽공원역,승차,일반,5109
